,item_id,sentiment_analysis
27489,17410,2
27490,235600,1
27491,20500,2
27492,317360,1
27493,218230,2
27494,107410,2
27495,570,1
27496,326480,2
27497,440,2
27498,200210,1
27499,440,2
27500,20570,2
27501,324810,2
27502,232090,2
27503,290790,2
27504,39120,2
27505,440,2
27506,359550,2
27507,307780,2
27508,4000,2
27509,550,1
27510,346110,2
27511,226700,1
27512,295110,0
27513,72850,1
27514,218620,1
27515,242760,1
27516,730,1
27517,8930,1
27518,245550,2
27519,219640,0
27520,223710,0
27521,33930,0
27522,440,0
27523,366890,1
27524,8870,1
27525,385800,1
27526,218230,0
27527,55230,1
27528,241930,2
27529,417860,0
27530,223470,1
27531,200510,1
27532,22330,0
27533,304930,2
27534,4000,0
27535,317360,0
27536,316010,1
27537,8190,1
27538,252350,2
27539,265930,2
27540,4000,1
27541,219740,2
27542,440,2
27543,238460,1
27544,298240,1
27545,208090,2
27546,319630,2
27547,34900,2
27548,239220,2
27549,570,2
27550,4000,0
27551,4000,2
27552,8930,2
27553,244850,2
27554,227940,2
27555,300570,2
27556,15620,1
27557,236110,2
27558,440,1
27559,230410,2
27560,265630,0
27561,440,1
27562,730,2
27563,297020,2
27564,221640,0
27565,221100,2
27566,6800,1
27567,238090,2
27568,265650,2
27569,261030,1
27570,45100,1
27571,50300,2
27572,24240,1
27573,730,1
27574,4000,2
27575,263760,0
27576,304930,2
27577,298240,2
27578,265630,2
27579,220,1
27580,386360,2
27581,253430,1
27582,440,1
27583,67370,1
27584,212893,1
27585,322170,2
27586,298520,1
27587,240,2
27588,13520,1
27589,10090,2
27590,105600,1
27591,17080,1
27592,37400,1
27593,440,1
27594,372800,2
27595,263540,2
27596,222900,2
27597,434570,2
27598,467820,1
27599,230410,0
27600,444090,1
27601,730,2
27602,302380,2
27603,252950,1
27604,49520,0
27605,72850,2
27606,250600,1
27607,63380,2
27608,209080,1
27609,242880,1
27610,252950,2
27611,550,2
27612,10,1
27613,24200,2
27614,315880,2
27615,322170,1
27616,301520,2
27617,220200,2
27618,4000,2
27619,249380,0
27620,208650,1
27621,271590,0
27622,317710,2
27623,365670,0
27624,32500,1
27625,358090,1
27626,225540,0
27627,105600,2
27628,238460,2
27629,372000,1
27630,265930,0
27631,298030,1
27632,203160,2
27633,4000,2
27634,99900,2
27635,323500,2
27636,252490,1
27637,55230,2
27638,218620,2
27639,34880,1
27640,300,2
27641,218230,2
27642,730,2
27643,269730,2
27644,271590,2
27645,304050,2
27646,219890,1
27647,1250,2
27648,319630,2
27649,292030,2
27650,225540,2
27651,261030,0
27652,210770,2
27653,291550,0
27654,218230,2
27655,440,1
27656,218620,2
27657,376870,1
27658,317360,1
27659,34330,0
27660,304930,1
27661,364360,1
27662,730,1
27663,214950,1
27664,105600,1
27665,231430,2
27666,440,2
27667,48700,0
27668,206500,2
27669,440,1
27670,372000,1
27671,8500,1
27672,275850,2
27673,20,2
27674,8190,0
27675,205100,2
27676,440,2
27677,49520,2
27678,213610,2
27679,226700,2
27680,440,2
27681,437220,1
27682,311210,2
27683,440,0
27684,424280,1
27685,440,1
27686,35700,2
27687,265630,0
27688,4000,0
27689,8980,2
27690,252490,2
27691,244850,2
27692,368230,2
27693,230410,2
27694,271290,1
27695,239160,2
27696,230410,2
27697,209650,2
27698,239140,2
27699,4000,2
27700,730,0
27701,12750,1
27702,318430,2
27703,207140,2
27704,304930,2
27705,227940,2
27706,218620,1
27707,230410,2
27708,218620,2
27709,1250,2
27710,303210,1
27711,230410,1
27712,730,1
27713,550,1
27714,295710,2
27715,113020,0
27716,440,2
27717,218230,2
27718,369200,1
27719,359550,1
27720,10180,1
27721,218550,2
27722,24960,1
27723,230410,1
27724,322330,2
27725,220,2
27726,4000,2
27727,730,1
27728,620,2
27729,291480,2
27730,346110,2
27731,730,2
27732,319630,2
27733,214560,2
27734,257830,1
27735,311210,2
27736,308420,1
27737,322500,2
27738,205100,2
27739,730,2
27740,206190,1
27741,242760,1
27742,218620,2
27743,244850,2
27744,41070,2
27745,257750,2
27746,204030,1
27747,271590,1
27748,206420,0
27749,42910,1
27750,204360,2
27751,7940,1
27752,245470,1
27753,200510,2
27754,205100,2
27755,322500,1
27756,261030,1
27757,204300,0
27758,267600,1
27759,440,0
27760,730,1
27761,383080,1
27762,113420,0
27763,327670,0
27764,72850,2
27765,42160,2
27766,730,1
27767,730,1
27768,730,1
27769,346900,1
27770,72850,1
27771,4000,2
27772,440,2
27773,72850,1
27774,252950,1
27775,238460,1
27776,55230,2
27777,51100,0
27778,105600,1
27779,42680,1
27780,381210,2
27781,242820,0
27782,4000,0
27783,440,1
27784,252490,1
27785,730,1
27786,49520,1
27787,65800,2
27788,24240,2
27789,237110,2
27790,248570,2
27791,570,2
27792,550,1
27793,730,2
27794,8930,2
27795,440,0
27796,304930,1
27797,248820,1
27798,221100,1
27799,319630,1
27800,22300,0
27801,233450,1
27802,239140,2
27803,302510,1
27804,241540,1
27805,440,1
27806,394230,2
27807,333930,1
27808,301910,2
27809,241540,1
27810,243870,1
27811,208090,2
27812,239660,1
27813,51100,0
27814,730,1
27815,411960,2
27816,105600,2
27817,203160,1
27818,251570,0
27819,391540,0
27820,383080,1
27821,4700,1
27822,730,2
27823,3390,1
27824,265210,0
27825,57300,2
27826,730,0
27827,278360,1
27828,252490,1
27829,72850,0
27830,440,1
27831,730,1
27832,271590,2
27833,620,2
27834,344760,0
27835,620,1
27836,233720,1
27837,22380,2
27838,252490,2
27839,221640,0
27840,205100,2
27841,51100,0
27842,4000,1
27843,266010,1
27844,440,2
27845,108600,2
27846,302380,2
27847,224260,1
27848,236390,1
27849,440,1
27850,20920,2
27851,254700,1
27852,236430,1
27853,233130,1
27854,570,2
27855,270880,1
27856,304212,1
27857,48700,1
27858,8930,1
27859,417860,0
27860,322170,2
27861,1250,1
27862,422970,0
27863,374570,2
27864,247080,1
27865,440,1
27866,730,2
27867,264200,2
27868,391540,2
27869,316720,2
27870,6060,1
27871,32440,2
27872,400,1
27873,47870,0
27874,94400,1
27875,204360,0
27876,223670,2
27877,232910,2
27878,202970,1
27879,230230,1
27880,201810,1
27881,359550,0
27882,261640,1
27883,440,2
27884,230410,1
27885,55230,2
27886,238460,0
27887,105600,2
27888,370002,2
27889,378645,2
27890,292030,2
27891,234140,1
27892,20900,1
27893,49520,1
27894,20920,1
27895,346110,1
27896,378641,2
27897,730,1
27898,570,2
27899,233720,0
27900,233720,2
27901,214420,2
27902,218230,0
27903,427730,2
27904,440,2
27905,238320,2
27906,1250,1
27907,218620,2
27908,208090,2
27909,346900,1
27910,209830,1
27911,41800,2
27912,214950,2
27913,218620,2
27914,107410,2
27915,240,2
27916,428690,2
27917,440,2
27918,292030,0
27919,306830,2
27920,325724,2
27921,730,1
27922,730,2
27923,107410,1
27924,304930,0
27925,384500,1
27926,251130,2
27927,201420,2
27928,440,2
27929,313120,1
27930,334400,2
27931,227700,2
27932,238430,2
27933,221260,2
27934,236370,1
27935,291480,2
27936,242050,2
27937,271290,2
27938,200210,2
27939,303390,2
27940,570,0
27941,377160,1
27942,383870,1
27943,287700,1
27944,319630,0
27945,272510,2
27946,292030,1
27947,212680,2
27948,271590,1
27949,440,2
27950,4000,2
27951,236430,2
27952,242760,2
27953,221100,1
27954,304050,2
27955,38410,1
27956,70,1
27957,400,1
27958,620,2
27959,380,1
27960,220,2
27961,213850,2
27962,105600,2
27963,265930,1
27964,91600,2
27965,243970,1
27966,265610,2
27967,440,2
27968,49520,2
27969,8190,2
27970,47410,1
27971,22380,1
27972,224260,2
27973,262060,0
27974,113200,2
27975,319630,1
27976,221910,0
27977,209870,1
27978,253710,1
27979,316010,2
27980,287390,2
27981,4000,2
27982,391540,2
27983,218620,1
27984,108710,0
27985,206420,0
27986,202170,1
27987,203140,1
27988,43160,2
27989,570,1
27990,1250,2
27991,223470,2
27992,206210,1
27993,391540,2
27994,211820,2
27995,570,2
27996,208090,1
27997,258520,2
27998,440,1
27999,315640,1
28000,218230,1
28001,102700,1
28002,209870,1
28003,409160,1
28004,291480,1
28005,105600,2
28006,730,0
28007,6060,1
28008,232090,0
28009,550,2
28010,1250,2
28011,242050,2
28012,222880,2
28013,255710,1
28014,310370,2
28015,105600,2
28016,440,2
28017,440,2
28018,570,2
28019,211820,2
28020,346110,1
28021,346110,2
28022,393420,2
28023,9420,1
28024,250600,1
28025,32390,1
28026,200260,1
28027,570,2
28028,4000,2
28029,263680,0
28030,220240,1
28031,211820,2
28032,391540,1
28033,205100,2
28034,221910,1
28035,12210,1
28036,247020,1
28037,39140,2
28038,208090,2
28039,218230,2
28040,200210,1
28041,107410,1
28042,427520,1
28043,323500,2
28044,72850,1
28045,383180,0
28046,51100,2
28047,22300,2
28048,232090,1
28049,440,0
28050,730,1
28051,440,0
28052,285920,2
28053,105600,2
28054,440,1
28055,271290,1
28056,4000,1
28057,266430,2
28058,550,0
28059,304930,1
28060,218620,1
28061,206500,2
28062,422420,1
28063,427270,1
28064,232810,0
28065,348460,1
28066,275850,0
28067,201790,2
28068,362680,2
28069,730,2
28070,550,2
28071,48700,2
28072,385330,2
28073,270170,1
28074,730,1
28075,70,2
28076,440,1
28077,218620,1
28078,110800,2
28079,440,2
28080,730,2
28081,550,2
28082,91310,1
28083,12210,0
28084,12220,1
28085,233450,0
28086,570,0
28087,200260,2
28088,304730,1
28089,304930,2
28090,417860,2
28091,275850,2
28092,730,1
28093,570,1
28094,218230,0
28095,311210,0
28096,730,1
28097,218620,2
28098,407330,1
28099,417860,2
28100,402620,2
28101,20510,2
28102,13600,2
28103,440,1
28104,274940,1
28105,240320,0
28106,49520,2
28107,268420,2
28108,4000,2
28109,440,1
28110,730,2
28111,49520,1
28112,730,2
28113,204360,2
28114,42910,2
28115,219990,2
28116,246620,2
28117,105450,2
28118,242920,2
28119,9900,2
28120,109600,0
28121,17020,0
28122,12150,2
28123,224260,2
28124,17700,2
28125,17080,1
28126,218740,2
28127,236090,2
28128,208090,1
28129,440,2
28130,440,2
28131,440,1
28132,304930,2
28133,219740,1
28134,630,2
28135,550,2
28136,440,2
28137,250050,1
28138,248630,2
28139,730,0
28140,730,1
28141,221100,0
28142,224260,1
28143,268750,0
28144,236850,1
28145,292630,1
28146,251570,1
28147,200210,1
28148,550,2
28149,241930,2
28150,730,2
28151,204080,1
28152,225840,1
28153,245130,1
28154,251570,2
28155,250520,2
28156,8930,1
28157,4000,2
28158,250320,1
28159,340150,2
28160,34900,1
28161,243870,2
28162,298260,0
28163,33930,2
28164,240,0
28165,304930,1
28166,4000,2
28167,8870,2
28168,218230,2
28169,311210,2
28170,269290,2
28171,202970,0
28172,271590,0
28173,730,2
28174,221910,1
28175,3450,1
28176,223470,1
28177,440,1
28178,70,2
28179,570,1
28180,219890,0
28181,224260,2
28182,130,1
28183,570,2
28184,233980,2
28185,391540,1
28186,200510,1
28187,113200,1
28188,221100,2
28189,394510,0
28190,440,2
28191,230230,1
28192,218620,1
28193,49520,0
28194,304930,2
28195,11020,2
28196,6220,2
28197,250500,1
28198,730,2
28199,15120,2
28200,310370,2
28201,286570,0
28202,319630,2
28203,730,1
28204,49520,2
28205,221640,2
28206,730,2
28207,221100,0
28208,570,1
28209,204100,2
28210,40700,2
28211,209870,2
28212,313740,2
28213,730,2
28214,209080,2
28215,221100,1
28216,310370,1
28217,224260,2
28218,440,2
28219,246700,2
28220,317360,2
28221,253710,2
28222,462930,1
28223,346900,0
28224,230410,1
28225,354140,0
28226,252490,1
28227,440,2
28228,209870,2
28229,49520,2
28230,4000,1
28231,97100,0
28232,271590,0
28233,207730,1
28234,265930,2
28235,209000,1
28236,22000,2
28237,55230,2
28238,304930,2
28239,304350,2
28240,271590,2
28241,440,2
28242,227940,2
28243,200210,0
28244,218620,2
28245,730,0
28246,221001,2
28247,248820,2
28248,12210,2
28249,8980,1
28250,22380,2
28251,213250,2
28252,22370,2
28253,205633,1
28254,220860,1
28255,375230,2
28256,238460,1
28257,440,2
28258,221220,1
28259,250320,1
28260,207610,1
28261,220240,2
28262,4700,1
28263,339280,2
28264,231430,2
28265,570,1
28266,105600,2
28267,318430,2
28268,233450,1
28269,346110,2
28270,218620,2
28271,227940,2
28272,4560,1
28273,48800,0
28274,221100,1
28275,292030,2
28276,218620,1
28277,204450,1
28278,222880,2
28279,730,0
28280,208090,1
28281,335150,0
28282,4000,0
28283,550,1
28284,304930,2
28285,440,1
28286,730,2
28287,218620,2
28288,237310,2
28289,265630,1
28290,4000,2
28291,262410,0
28292,274190,0
28293,4000,1
28294,266840,1
28295,250900,1
28296,113200,2
28297,222880,1
28298,730,2
28299,440,2
28300,550,1
28301,310370,0
28302,248820,1
28303,208090,0
28304,4000,2
28305,218040,0
28306,495890,0
28307,206420,2
28308,4000,2
28309,337660,1
28310,218620,1
28311,268050,0
28312,275850,0
28313,404410,2
28314,252490,0
28315,440,2
28316,440,2
28317,252490,0
28318,1250,2
28319,24980,2
28320,72850,1
28321,570,1
28322,200710,1
28323,550,2
28324,240,2
28325,440,2
28326,261030,2
28327,72850,2
28328,218620,1
28329,34870,2
28330,440,2
28331,550,2
28332,301520,1
28333,249130,1
28334,255710,1
28335,211820,2
28336,440,2
28337,440,1
28338,311210,1
28339,440,2
28340,436320,1
28341,243870,2
28342,264140,1
28343,413150,1
28344,25000,2
28345,210770,1
28346,209870,2
28347,105600,1
28348,273110,0
28349,274920,2
28350,105600,1
28351,4000,2
28352,440,2
28353,6060,2
28354,730,2
28355,4000,2
28356,104700,1
28357,311210,0
28358,72850,2
28359,227940,1
28360,218620,2
28361,211820,0
28362,440,2
28363,219640,2
28364,222880,1
28365,730,1
28366,221100,0
28367,8870,2
28368,72850,2
28369,299360,0
28370,1520,0
28371,409510,0
28372,355180,1
28373,22650,0
28374,233450,2
28375,45760,0
28376,290770,2
28377,200210,1
28378,205100,0
28379,50300,2
28380,397040,2
28381,367030,0
28382,225600,2
28383,440,0
28384,374570,2
28385,333980,1
28386,570,2
28387,17500,2
28388,224260,2
28389,233720,2
28390,440,1
28391,19500,1
28392,45760,0
28393,440,2
28394,570,2
28395,4000,2
28396,440,2
28397,221100,1
28398,226700,0
28399,440,2
28400,17520,2
28401,2320,2
28402,301910,2
28403,271590,2
28404,221100,1
28405,252490,0
28406,282070,1
28407,243870,2
28408,730,2
28409,218230,2
28410,20500,2
28411,730,1
28412,440,2
28413,459820,2
28414,570,2
28415,413150,0
28416,265630,0
28417,51100,2
28418,230410,1
28419,440,2
28420,570,1
28421,31280,1
28422,208090,2
28423,391460,2
28424,570,1
28425,271590,0
28426,440,2
28427,261030,0
28428,242860,2
28429,212680,0
28430,265930,2
28431,440,2
28432,212800,1
28433,215080,1
28434,243870,2
28435,208090,2
28436,440,2
28437,113400,2
28438,271590,2
28439,304050,0
28440,730,2
28441,301520,1
28442,730,2
28443,227300,2
28444,240,2
28445,440,2
28446,304930,2
28447,304930,2
28448,440,2
28449,218620,0
28450,730,2
28451,4000,1
28452,226740,2
28453,113020,1
28454,240,0
28455,268750,2
28456,730,2
28457,465020,1
28458,224260,1
28459,620,1
28460,440,2
28461,113400,2
28462,10090,2
28463,4000,0
28464,242860,2
28465,394690,2
28466,11020,1
28467,440,0
28468,34900,1
28469,730,1
28470,22380,1
28471,105600,1
28472,200710,1
28473,98800,2
28474,230410,1
28475,250420,2
28476,265930,1
28477,440,2
28478,218680,1
28479,4000,0
28480,253710,2
28481,367120,2
28482,289650,1
28483,355840,0
28484,411830,1
28485,418340,2
28486,4700,1
28487,208090,2
28488,214560,1
28489,212070,1
28490,346110,0
28491,264120,0
28492,304050,0
28493,230410,0
28494,72850,1
28495,550,2
28496,330830,1
28497,211400,1
28498,268500,2
28499,512540,0
28500,275850,1
28501,273350,0
28502,107410,2
28503,210770,0
28504,322920,2
28505,252490,2
28506,4000,1
28507,236390,2
28508,323910,1
28509,252490,1
28510,202970,0
28511,570,2
28512,250400,2
28513,294100,1
28514,440,2
28515,39140,2
28516,252490,2
28517,220200,2
28518,4000,2
28519,440,0
28520,205910,2
28521,206440,2
28522,454320,2
28523,304410,1
28524,370240,2
28525,218620,1
28526,363970,2
28527,485890,0
28528,313340,2
28529,266010,1
28530,62000,2
28531,12500,2
28532,63900,2
28533,22100,2
28534,107100,2
28535,38600,1
28536,107310,2
28537,107300,2
28538,42910,1
28539,105600,1
28540,105600,2
28541,241600,1
28542,570,1
28543,248820,1
28544,440,1
28545,550,2
28546,236850,2
28547,357070,0
28548,322330,2
28549,440,2
28550,105600,0
28551,440,1
28552,113200,1
28553,244770,2
28554,253430,0
28555,4000,2
28556,301520,1
28557,8190,0
28558,259080,2
28559,440,1
28560,730,2
28561,200710,1
28562,730,1
28563,209650,0
28564,24980,2
28565,203160,1
28566,282070,0
28567,252490,1
28568,203160,1
28569,730,2
28570,351800,1
28571,236090,2
28572,107100,1
28573,3483,1
28574,70300,2
28575,8870,2
28576,230410,2
28577,224260,1
28578,49520,2
28579,550,2
28580,231430,1
28581,236390,2
28582,223710,0
28583,208090,1
28584,48705,1
28585,264710,0
28586,730,1
28587,24240,2
28588,244850,1
28589,440,2
28590,209650,1
28591,4000,2
28592,272510,1
28593,34330,2
28594,4000,1
28595,233720,1
28596,218620,1
28597,221100,1
28598,113200,2
28599,319560,1
28600,391540,1
28601,238010,0
28602,212800,2
28603,250180,1
28604,261980,0
28605,220,2
28606,570,1
28607,322330,1
28608,220,1
28609,282070,1
28610,4560,2
28611,22380,1
28612,55150,0
28613,34330,1
28614,233130,2
28615,251570,2
28616,206500,2
28617,258090,1
28618,9940,1
28619,262150,2
28620,242860,1
28621,244870,2
28622,346110,1
28623,209650,2
28624,440,2
28625,209160,1
28626,304930,2
28627,212070,1
28628,391720,0
28629,221100,1
28630,730,1
28631,440,1
28632,223470,1
28633,319630,1
28634,243470,1
28635,265930,2
28636,346110,1
28637,234140,1
28638,61600,2
28639,220780,1
28640,6310,1
28641,227940,1
28642,291480,0
28643,391460,1
28644,51100,2
28645,208090,2
28646,219740,1
28647,218620,1
28648,113020,1
28649,417860,1
28650,221100,1
28651,239070,2
28652,204300,2
28653,730,1
28654,242860,1
28655,252490,2
28656,49520,1
28657,24240,1
28658,374570,1
28659,730,2
28660,238960,0
28661,49520,1
28662,295110,2
28663,233450,2
28664,252490,2
28665,17700,0
28666,321040,1
28667,222880,1
28668,346010,1
28669,4000,2
28670,223470,2
28671,6220,2
28672,4000,2
28673,221100,2
28674,570,2
28675,550,2
28676,12210,1
28677,730,2
28678,208480,0
28679,570,2
28680,252950,1
28681,440,1
28682,8870,2
28683,109600,2
28684,730,0
28685,33930,1
28686,107410,1
28687,457520,2
28688,238460,1
28689,244850,2
28690,730,2
28691,369200,0
28692,730,1
28693,214420,1
28694,301520,1
28695,570,0
28696,107410,2
28697,223710,2
28698,243870,2
28699,302830,1
28700,113400,1
28701,236390,1
28702,255260,1
28703,301520,2
28704,238320,2
28705,19680,2
28706,386360,2
28707,323470,2
28708,730,1
28709,203160,1
28710,91310,1
28711,282440,0
28712,244850,1
28713,440,2
28714,570,2
28715,222880,2
28716,440,2
28717,273110,0
28718,550,1
28719,250420,1
28720,255710,1
28721,236390,2
28722,440,2
28723,335330,2
28724,252950,2
28725,105600,2
28726,240,2
28727,4000,1
28728,42680,2
28729,440,0
28730,216110,2
28731,338170,1
28732,365450,2
28733,11590,0
28734,244850,1
28735,239160,2
28736,218620,2
28737,105600,2
28738,202970,2
28739,391540,1
28740,105600,2
28741,346010,2
28742,620,2
28743,370100,1
28744,730,1
28745,204360,1
28746,730,1
28747,252490,1
28748,201810,2
28749,730,1
28750,72850,2
28751,220240,2
28752,204360,1
28753,209360,2
28754,333930,1
28755,244870,1
28756,21660,1
28757,218620,2
28758,335300,1
28759,232090,1
28760,570,2
28761,208090,1
28762,227480,2
28763,232430,1
28764,4000,0
28765,72850,0
28766,242760,0
28767,230410,0
28768,550,0
28769,282070,1
28770,383080,2
28771,361630,2
28772,43110,2
28773,277430,2
28774,4000,2
28775,274940,2
28776,224540,0
28777,304930,2
28778,8190,2
28779,209160,1
28780,440,2
28781,233860,1
28782,223470,2
28783,274940,2
28784,238460,0
28785,332800,2
28786,247730,0
28787,273350,2
28788,2870,1
28789,244850,2
28790,346110,1
28791,285740,1
28792,417860,2
28793,620,2
28794,346110,2
28795,206210,1
28796,4000,0
28797,227940,1
28798,242760,1
28799,12830,0
28800,22320,1
28801,221100,1
28802,72850,2
28803,570,1
28804,233250,2
28805,730,1
28806,391540,2
28807,346010,1
28808,440,1
28809,72850,1
28810,221100,1
28811,275850,0
28812,109600,1
28813,271290,2
28814,243470,1
28815,4000,2
28816,730,2
28817,235760,2
28818,222900,1
28819,252490,2
28820,416550,1
28821,417860,2
28822,11610,2
28823,15320,0
28824,12900,1
28825,263280,0
28826,25700,0
28827,9050,2
28828,8800,0
28829,24010,2
28830,244930,2
28831,570,1
28832,440,1
28833,72850,1
28834,233720,1
28835,730,2
28836,304930,2
28837,231430,1
28838,236390,2
28839,242860,2
28840,239030,2
28841,298630,1
28842,440,0
28843,485380,0
28844,271590,2
28845,1520,1
28846,730,2
28847,440,2
28848,282140,2
28849,261030,2
28850,440,1
28851,223710,1
28852,8870,2
28853,210770,1
28854,227300,1
28855,11020,1
28856,221640,2
28857,248820,1
28858,440,1
28859,11360,2
28860,327640,2
28861,203770,2
28862,570,2
28863,212160,0
28864,440,2
28865,70650,2
28866,208090,1
28867,730,1
28868,290080,2
28869,388520,1
28870,222880,1
28871,4000,2
28872,317620,1
28873,409160,1
28874,570,1
28875,341800,1
28876,15620,1
28877,105600,1
28878,72850,2
28879,4000,2
28880,365590,2
28881,12210,0
28882,224260,2
28883,113420,2
28884,99900,2
28885,440,2
28886,250760,0
28887,550,1
28888,102700,0
28889,383080,2
28890,4000,1
28891,224260,0
28892,4700,1
28893,10220,0
28894,730,2
28895,295110,2
28896,730,0
28897,383870,2
28898,12210,0
28899,320,1
28900,270170,0
28901,300,1
28902,105300,1
28903,20,1
28904,417860,1
28905,440,2
28906,730,1
28907,238370,0
28908,247730,2
28909,107410,2
28910,730,2
28911,49520,0
28912,359550,2
28913,263300,1
28914,222940,1
28915,304930,2
28916,218230,2
28917,205100,2
28918,219740,2
28919,416640,1
28920,289760,2
28921,232430,2
28922,440,2
28923,237870,1
28924,67370,1
28925,224540,1
28926,221640,2
28927,108600,2
28928,219830,2
28929,207610,0
28930,221100,2
28931,550,1
28932,298030,2
28933,217920,2
28934,99810,2
28935,570,1
28936,239700,0
28937,39800,1
28938,316010,2
28939,388520,0
28940,233250,0
28941,440,2
28942,17510,2
28943,570,2
28944,224480,2
28945,440,0
28946,210770,2
28947,730,2
28948,230410,1
28949,218230,0
28950,570,2
28951,249190,1
28952,8930,2
28953,246580,1
28954,287450,0
28955,730,2
28956,235540,2
28957,417860,2
28958,214950,0
28959,413150,0
28960,219740,1
28961,8930,0
28962,227940,0
28963,34030,0
28964,440,1
28965,242760,1
28966,503300,2
28967,318230,1
28968,469730,2
28969,300380,2
28970,8930,2
28971,333600,2
28972,362870,1
28973,440,2
28974,339800,2
28975,252490,2
28976,252490,1
28977,72850,1
28978,310380,0
28979,273110,0
28980,303390,1
28981,220240,0
28982,239350,1
28983,440,1
28984,24960,2
28985,243870,1
28986,209080,1
28987,286340,1
28988,219740,2
28989,440,2
28990,63380,2
28991,55100,2
28992,203770,0
28993,211420,1
28994,22380,2
28995,239820,2
28996,241540,0
28997,244930,1
28998,330830,2
28999,440,2
29000,570,1
29001,4000,2
29002,221100,0
29003,282070,1
29004,6060,2
29005,440,1
29006,224540,2
29007,346110,2
29008,39210,1
29009,221100,2
29010,247730,2
29011,222880,2
29012,265890,2
29013,440,1
29014,730,2
29015,273110,1
29016,35140,1
29017,34900,2
29018,218620,2
29019,10680,1
29020,253710,2
29021,4000,1
29022,242760,2
29023,211820,1
29024,345650,2
29025,237110,2
29026,220,2
29027,420,2
29028,282070,1
29029,305620,2
29030,304930,1
29031,70,0
29032,221100,0
29033,224260,2
29034,307780,1
29035,620,1
29036,237110,2
29037,224480,0
29038,252490,0
29039,440,1
29040,266840,2
29041,440,0
29042,250600,2
29043,730,1
29044,218620,2
29045,203160,0
29046,208090,2
29047,107410,2
29048,320970,2
29049,255710,1
29050,288140,0
29051,301520,1
29052,244850,2
29053,301480,1
29054,230410,2
29055,17080,2
29056,730,1
29057,219640,2
29058,440,2
29059,12100,1
29060,620,2
29061,10180,2
29062,221910,2
29063,104900,1
29064,299860,0
29065,231430,2
29066,346110,2
29067,440,1
29068,306130,1
29069,218230,1
29070,209650,2
29071,227940,1
29072,730,2
29073,409710,2
29074,319630,2
29075,496920,2
29076,405170,2
29077,310560,1
29078,274190,0
29079,417860,2
29080,4000,2
29081,225540,1
29082,570,1
29083,440,2
29084,22320,0
29085,107410,1
29086,208030,0
29087,303210,2
29088,227680,1
29089,22300,2
29090,218620,1
29091,271590,2
29092,730,2
29093,252490,1
29094,9900,0
29095,34330,1
29096,213330,1
29097,440,2
29098,261030,2
29099,239820,1
29100,49520,2
29101,221260,0
29102,240,2
29103,6060,2
29104,550,0
29105,218620,2
29106,304930,1
29107,33930,2
29108,251060,1
29109,323470,2
29110,231430,1
29111,227300,0
29112,304930,1
29113,251570,0
29114,265610,1
29115,440,1
29116,440,1
29117,570,1
29118,498240,1
29119,17410,2
29120,4000,1
29121,345650,2
29122,248820,1
29123,300400,1
29124,214190,2
29125,252490,1
29126,259080,1
29127,8930,1
29128,319630,1
29129,208090,1
29130,413150,1
29131,261030,0
29132,550,2
29133,105600,2
29134,313340,1
29135,221910,2
29136,12210,2
29137,570,1
29138,227940,0
29139,440,1
29140,105600,1
29141,216150,2
29142,238460,1
29143,40800,1
29144,242680,1
29145,244850,2
29146,730,2
29147,440,2
29148,225300,2
29149,212680,1
29150,730,2
29151,50300,1
29152,570,1
29153,233700,2
29154,282070,2
29155,200510,2
29156,70400,2
29157,35720,2
29158,35700,2
29159,228960,2
29160,231740,1
29161,730,2
29162,236430,0
29163,215280,2
29164,239160,1
29165,319630,0
29166,205100,1
29167,319630,2
29168,301520,2
29169,570,1
29170,730,1
29171,4000,2
29172,221380,0
29173,262060,0
29174,238460,1
29175,227940,1
29176,42910,1
29177,104700,1
29178,4000,1
29179,440,2
29180,31290,2
29181,239820,1
29182,730,2
29183,440,1
29184,730,1
29185,570,0
29186,322330,1
29187,105600,2
29188,214770,2
29189,207610,1
29190,28050,2
29191,55230,0
29192,72000,2
29193,208090,2
29194,333930,2
29195,570,2
29196,236090,2
29197,221640,2
29198,440,1
29199,238960,1
29200,261570,1
29201,730,1
29202,221100,2
29203,220240,0
29204,226700,1
29205,239800,2
29206,304050,2
29207,304930,0
29208,49520,2
29209,333930,2
29210,320760,2
29211,307880,1
29212,373180,2
29213,287700,0
29214,39150,2
29215,224540,1
29216,301520,2
29217,304930,1
29218,200210,1
29219,346120,2
29220,730,1
29221,440,1
29222,355180,0
29223,377160,2
29224,730,1
29225,252490,2
29226,241930,1
29227,261640,2
29228,251060,2
29229,730,0
29230,290340,2
29231,221100,2
29232,570,1
29233,236390,1
29234,224540,1
29235,22300,1
29236,221100,1
29237,550,2
29238,241540,2
29239,730,0
29240,107410,2
29241,222880,2
29242,322500,1
29243,233720,0
29244,236370,0
29245,250260,0
29246,264140,0
29247,225260,0
29248,313120,1
29249,51100,2
29250,35720,2
29251,730,2
29252,292030,1
29253,270210,2
29254,218230,2
29255,6000,2
29256,6060,1
29257,10180,2
29258,268850,1
29259,227940,2
29260,8870,2
29261,730,2
29262,417860,2
29263,730,2
29264,252490,1
29265,24740,1
29266,218620,2
29267,417860,2
29268,4000,1
29269,440,0
29270,34900,1
29271,8870,2
29272,211820,2
29273,241600,1
29274,4000,1
29275,1250,1
29276,49520,2
29277,208090,1
29278,204300,1
